,/amdcpu/0/load/1,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/0,/amdcpu/0/power/0,/amdcpu/0/clock/0,/amdcpu/0/power/2,/amdcpu/0/power/3,/amdcpu/0/power/4,/amdcpu/0/power/5,/amdcpu/0/power/6,/amdcpu/0/power/7,/amdcpu/0/temperature/0,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/power/1,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Total","CPU Package","Bus Speed","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Cores","Memory","Used Memory","Available Memory","GPU Core","GPU Memory","GPU Core","GPU Core","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU Power","GPU PCIE Rx","GPU PCIE Tx","Used Space"
11/08/2024 22:29:22,6.25,8.59375,3.125,0,0,0,2.99479365,5.66595125,99.81416,0.840009153,0.8973691,0.3566257,0.008388988,0.00467582932,0.0153721711,56.375,2395.54,2395.54,1916.43188,1916.43188,1916.43188,2375.57715,2.122441,75.54333,11.5904846,3.752346,400,1600,0.001,1,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.96400023,1.31835938,0.6347656,81.36618
11/08/2024 22:29:23,21.09375,13.28125,7.69230747,0,0,0.7692337,7.13942051,7.3900094,99.81416,1.55130625,1.32318056,0.551396847,0.151310042,0.00380160823,0.0143465456,56.625,3243.96021,3243.96021,2595.16821,2595.16821,2595.16821,2595.16821,3.595342,75.54544,11.5908089,3.75202179,1800,1600,0.001,6,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.936,1.31835938,0.6347656,81.36618
11/08/2024 22:29:24,11.71875,10.15625,3.076923,0,0,0,4.158658,6.963302,99.81416,1.22243333,1.34451091,0.5369326,0.008419203,0.00342606241,0.0157313868,56.5,2395.54,2395.54,2375.57715,2375.57715,2375.57715,2375.57715,3.13145328,75.3812943,11.5656242,3.77720642,400,1600,0.001,6,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.91800022,0.341796875,0.5371094,81.36618
11/08/2024 22:29:25,21.875,0.78125,4.6875,3.03030014,0,0,5.06234169,7.247188,99.81416,1.305913,1.36357582,0.7898582,0.25478068,0.00501482747,0.0136103453,56.625,2395.54,2395.54,2395.54,2395.54,1916.43188,1916.43188,3.73275328,75.36061,11.56245,3.78038025,400,1600,,5,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.93400025,0.341796875,0.5859375,81.36618
11/08/2024 22:29:26,7.03125,3.90625,3.96825075,0,0.7692337,0,2.61249542,6.68495369,99.81416,0.782413661,0.8677462,0.837191,0.454002053,0.3458403,0.0877052844,56.375,2969.47144,2969.47144,2375.57715,2375.57715,2375.57715,2375.57715,3.37489867,75.32386,11.5568123,3.78601837,400,1600,0.001,4,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.95100021,0.29296875,0.5859375,81.36618
11/08/2024 22:29:27,6.25,2.39375234,0,0,0,0,1.44062042,5.196386,99.81416,0.676300645,0.6680455,0.3633153,0.05862201,0.00464687636,0.0162393954,56.125,1397.39832,1397.39832,2375.57715,2375.57715,2375.57715,2375.57715,1.78716981,75.31737,11.5558167,3.787014,400,400,0.001,3,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.96800017,0.29296875,0.341796875,81.36618
11/08/2024 22:29:28,2.34375,6.8531456,0,0,0,0,1.53281689,4.96059847,99.81416,0.6911695,0.642207861,0.317428,0.00529988529,0.004889354,0.0141347339,55.75,3243.96021,3243.96021,3243.96021,2595.16821,2595.16821,2595.16821,1.67512941,75.34248,11.5596695,3.78316116,400,1600,0.001,2,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.9860003,0.048828125,0.5371094,81.36618
11/08/2024 22:29:29,14.0625,6.25,3.90625,0,0,0,4.036456,6.17754459,99.81416,1.03134942,1.040969,0.7740856,0.005153842,0.00574433571,0.0102206394,55.75,2395.54,2395.54,2395.54,1916.43188,1916.43188,2595.16821,2.86752272,75.49863,11.5836258,3.75920486,400,1600,0.001,4,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.95000029,0.390625,0.1953125,81.36618
11/08/2024 22:29:30,10.15625,7.8125,3.125,0,0.757575035,0,3.64189148,6.050605,99.81416,0.913105369,0.8905228,0.624108136,0.113104492,0.093494,0.0487271026,55.875,2969.47144,2969.47144,2969.47144,2375.57715,2969.47144,2375.57715,2.68306184,75.44377,11.5752106,3.76762,400,1600,0.001,4,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.91100025,0.341796875,0.5371094,81.36618
11/08/2024 22:29:31,12.5,9.375,1.5625,0,0.806450844,0,4.04065228,5.81316853,99.81416,1.05008948,0.8935855,0.299907237,0.0413830541,0.0416438058,0.0134364543,55.875,2969.47144,2969.47144,2375.57715,2375.57715,2375.57715,2375.57715,2.34004569,75.3671951,11.5634613,3.77936935,400,1600,0.001,3,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.92400026,0.29296875,0.244140625,81.36618
11/08/2024 22:29:32,7.8125,0.793647766,0,0,0,0,1.434356,4.732904,99.81416,0.816852868,0.371878862,0.220544308,0.0075741536,0.00465399772,0.01508747,55.5,2375.57715,2969.47144,2375.57715,2375.57715,2375.57715,2375.57715,1.43659174,75.40929,11.56992,3.772911,400,400,0.001,2,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.96000028,0.29296875,0.048828125,81.36618
11/08/2024 22:29:33,7.03125,3.125,0,0,0,0,1.69270635,4.897224,99.81416,0.7138044,0.6545272,0.21185109,0.005321893,0.005658334,0.0137426825,55.25,2375.57715,2969.47144,2375.57715,2375.57715,2375.57715,2375.57715,1.60490572,75.4369354,11.5741615,3.76866913,400,1600,0.001,3,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.979,0.341796875,0.341796875,81.36618
11/08/2024 22:29:34,3.90625,4.76190472,0,0,0,0,1.44469142,4.727,99.81416,0.799293339,0.608084142,0.0158821642,0.005095145,0.00461906474,0.0157754216,54.875,2395.54,1916.43188,1916.43188,1916.43188,1916.43188,1916.43188,1.4487493,75.42149,11.5717926,3.771038,400,1600,0.001,1,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.97300029,0.390625,0.29296875,81.36618
11/08/2024 22:29:35,5.46875,0.7692337,0,0,0,0,1.03966594,4.78427,99.81416,0.783396542,0.47653693,0.156194076,0.00496981153,0.0116873235,0.0145020708,54.75,1916.43188,2395.54,1916.43188,1916.43188,1916.43188,1916.43188,1.44728673,75.3896,11.5668983,3.77593231,400,1600,0.001,2,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.97000027,0.048828125,0.5859375,81.36618
11/08/2024 22:29:36,17.96875,7.181263,5.46875,2.2964,0,0,5.48586273,7.428105,99.81416,1.32571518,1.56190765,0.89444375,0.300444365,0.00508521358,0.011498997,55.5,3243.96021,2595.16821,2595.16821,2595.16821,2595.16821,2595.16821,4.099095,75.39961,11.5684357,3.774395,1800,1600,0.001,4,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.94700027,0.048828125,0.244140625,81.36618
11/08/2024 22:29:37,17.1875,5.384612,0,0,0,0,3.76202464,7.47883368,99.81416,1.2536943,1.316486,0.7938769,0.452640563,0.3539998,0.0134605337,55.625,3243.96021,3243.96021,2595.16821,2595.16821,2595.16821,2595.16821,4.18415833,74.55969,11.4395676,3.903263,400,1600,0.001,3,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.93000031,0.09765625,0.29296875,81.36618
11/08/2024 22:29:38,10.9375,5.46875,5.37405,2.35614777,0.78125,0,4.15294743,9.627357,99.81416,1.34777987,1.43823183,1.32750452,1.04566729,0.448531628,0.01237585,56.875,1916.43188,2395.54,2375.57715,2375.57715,2375.57715,2375.57715,5.620091,74.5638,11.440197,3.90263367,400,1600,0.001,6,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.92,0.048828125,0.29296875,81.36618
11/08/2024 22:29:39,16.40625,14.161706,3.93145084,0,0,0,5.749899,7.111005,99.81416,1.53966236,1.36729515,0.5254778,0.009359463,0.00925345,0.019632481,57.375,3243.96021,3243.96021,2595.16821,2595.16821,2595.16821,2595.16821,3.470681,75.00827,11.5083923,3.83443832,400,1600,0.001,3,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.92400026,0.048828125,0.29296875,81.36618
11/08/2024 22:29:40,11.71875,10.1081734,6.818181,3.125,0,0,5.29502,8.55485249,99.81416,1.78952658,1.72701466,1.33599651,0.3490313,0.00600058166,0.0185695756,57.75,3243.96021,3243.96021,3243.96021,3243.96021,3243.96021,3243.96021,5.226139,75.0117,11.5089188,3.833912,400,1600,,3,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.92400026,0.048828125,0.29296875,81.36618
11/08/2024 22:29:41,10.15625,11.71875,11.71875,3.03030014,1.51515007,0,6.35654354,11.14773,99.81416,1.91012728,1.73129547,2.253772,1.09128737,0.3261285,0.009150906,58.5,3243.96021,3243.96021,3243.96021,2595.16821,3243.96021,2595.16821,7.321762,75.12804,11.5267677,3.816063,400,1600,,7,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.89100027,0.09765625,0.048828125,81.36618
11/08/2024 22:29:42,18.75,0,1.5625,0,0,0.78125,3.515625,11.5844278,99.81416,1.94575536,1.78304589,2.132554,0.975980759,0.6534428,0.0236448161,59,3243.96021,3243.96021,3243.96021,3243.96021,3243.96021,2595.16821,7.514424,75.24783,11.5451469,3.79768372,400,1600,0.001,9,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.88,0.048828125,0.048828125,81.36618
11/08/2024 22:29:43,28.125,11.6346121,4.6875,4.6875,0.78125,2.30768919,8.703929,13.8878765,99.81416,2.16928172,2.26320076,2.168272,1.60139811,0.88856715,0.671101,60,2595.16821,2595.16821,3243.96021,3243.96021,2595.16821,2595.16821,9.761821,74.960434,11.5010529,3.8417778,400,1600,0.001,9,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.86300015,0.048828125,0.048828125,81.36618
11/08/2024 22:29:44,17.1875,3.90625,14.0625,7.20766163,3.076923,2.30768919,7.958084,14.4407969,99.81416,1.9807359,2.00115728,2.09655857,1.98581445,1.44330955,0.5885179,60.625,3243.96021,3243.96021,3243.96021,3243.96021,3243.96021,2595.16821,10.0960941,74.9544449,11.5001335,3.84269714,400,1600,,9,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.8690002,0.048828125,0.29296875,81.36618
11/08/2024 22:29:45,20.3125,1.5625,1.58730149,7.91208744,0,0,5.229062,10.6409655,99.81416,1.63729227,1.937044,1.93427777,1.34535611,0.2488257,0.007598199,60.5,3243.96021,3243.96021,2595.16821,2595.16821,2595.16821,2595.16821,7.110394,74.7060852,11.4620285,3.88080215,400,1600,0.001,5,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.88800025,0.29296875,0.09765625,81.36618
11/08/2024 22:29:46,5.46875,3.90625,2.30768919,0,0,0,1.94711685,7.74747038,99.81416,1.54088962,1.74047422,0.8922144,0.3189654,0.0119713182,0.0170255359,60,2969.47144,2969.47144,2375.57715,2375.57715,2375.57715,2375.57715,4.52154064,74.31221,11.4015961,3.94123459,400,1600,0.001,3,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.91200018,0.29296875,0.09765625,81.36618
11/08/2024 22:29:47,9.375,5.555558,2.38095522,0,0,0,2.88524628,5.600343,99.81416,0.8200327,0.8201235,0.475471854,0.00440405868,0.00411241176,0.0133199813,59.25,2994.4248,2395.54,2375.57715,2375.57715,2375.57715,2375.57715,2.13746476,74.3157349,11.4021378,3.940693,400,1600,0.001,2,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.969,0.29296875,0.048828125,81.36618
11/08/2024 22:29:48,3.125,6.92307949,6.153846,0,0,0,2.700311,6.912457,99.81416,1.43243718,1.30854964,0.777831554,0.009045806,0.009439966,0.0149068292,58.625,2969.47144,2969.47144,2969.47144,2375.57715,2375.57715,2375.57715,3.552211,74.27927,11.3965416,3.946289,400,1600,0.001,1,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.98000026,0.6347656,0.048828125,81.36618
11/08/2024 22:29:49,10.15625,2.34375,0,0,0,0,2.08333135,5.88236475,99.81416,1.23767591,1.01000929,0.09568981,0.00437751552,0.004939905,0.0227539614,58.125,2969.47144,2969.47144,2375.57715,2375.57715,2375.57715,2375.57715,2.37544632,73.7503052,11.3153839,4.02744675,400,1600,0.001,1,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.96500015,0.341796875,0.390625,81.36618
11/08/2024 22:29:50,14.84375,7.03125,1.51515007,0,0,0,3.89835835,6.68531656,99.81416,1.415151,1.482858,0.5317636,0.00777956424,0.00484703341,0.0136294318,57.75,3243.96021,3243.96021,3243.96021,2595.16821,2595.16821,2595.16821,3.45602846,73.67905,11.304451,4.03837967,400,1600,0.001,1,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.97000027,0.341796875,0.390625,81.36618
11/08/2024 22:29:51,15.625,3.90625,2.34375,0,0,0,3.64583135,6.26525831,99.81416,1.10429,0.9888361,0.550911844,0.00584590342,0.00614958676,0.0109629668,57.5,3243.96021,3243.96021,3243.96021,2595.16821,2595.16821,2595.16821,2.66699624,73.4419556,11.268074,4.07475662,400,1600,0.001,2,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.98000026,0.341796875,0.390625,81.36618
11/08/2024 22:29:52,17.96875,2.34375,0,0,0,0,3.38541865,7.415448,99.81416,1.62934113,1.53184831,1.28936648,0.184394687,0.00504323328,0.0135048274,57.375,2969.47144,2969.47144,2375.57715,2375.57715,2375.57715,2375.57715,4.65349865,73.2191,11.2338829,4.10894775,400,1600,,3,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.9610002,0.341796875,0.341796875,81.36486
11/08/2024 22:29:53,2.34375,3.90625,0,0,0,0,1.04166865,5.22747135,99.81416,0.757612169,0.753366947,0.0115050729,0.00609092135,0.00687538832,0.0111205941,56.875,2969.47144,2375.57715,2375.57715,2375.57715,2375.57715,2375.57715,1.54657114,73.19469,11.2301369,4.112694,400,1600,0.001,1,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.96700025,0.048828125,0.6347656,81.36486
11/08/2024 22:29:54,2.34375,13.28125,0,0,0,0,2.60416865,6.265672,99.81416,1.09348738,1.49519336,0.321362674,0.00134981726,0.00106271228,0.0109155728,56.625,2375.57715,2969.47144,2969.47144,2375.57715,2375.57715,2375.57715,2.92337155,73.13427,11.2208672,4.1219635,400,1600,0.001,0,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.9860003,0.048828125,0.5859375,81.36486
11/08/2024 22:29:55,4.6875,1.5625,0,0,0,0,1.04166865,4.955747,99.81416,0.8133403,0.5017911,0.2342057,0.00361297349,0.0048881406,0.0149528524,56.125,3243.96021,3243.96021,2595.16821,2595.16821,2595.16821,2595.16821,1.57279122,73.147644,11.2229195,4.119911,400,1600,0.001,0,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.98400021,0.5859375,0.048828125,81.36486
11/08/2024 22:29:56,7.03125,3.90625,6.92307949,0,0,0,2.97676921,7.321679,99.81416,1.65103471,1.59295452,0.8070419,0.138297975,0.00555376243,0.010906972,56.25,1916.43188,2395.54,2395.54,1916.43188,1916.43188,1916.43188,4.20579,73.1454849,11.2225876,4.120243,400,1600,0.001,1,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.96800017,0.29296875,0.29296875,81.36486
11/08/2024 22:29:57,7.03125,7.068455,5.46875,2.36855149,0,0,3.65616679,6.39509869,99.81416,0.940370739,1.24410772,0.487639844,0.329167128,0.0159412343,0.0153047964,56.5,3243.96021,3243.96021,3243.96021,3243.96021,2595.16821,2595.16821,3.0325315,73.2971954,11.2458649,4.096966,400,1600,0.001,2,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.943,0.341796875,0.244140625,81.36486
11/08/2024 22:29:58,0.78125,3.076923,32.03125,9.362984,4.54545,3.90625,8.950686,19.5269375,99.81416,2.334279,2.831212,2.51284242,3.01251483,2.45488334,2.10682321,60.875,3243.96021,2595.16821,2595.16821,2595.16821,2595.16821,2595.16821,15.2525549,73.84192,11.3294411,4.01338959,400,1600,0.001,5,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.89800024,0.341796875,0.048828125,81.36486
11/08/2024 22:29:59,3.90625,4.6875,0.78125,0,0.793647766,0,1.69477463,5.49291658,99.81416,0.6889792,0.725938559,0.246189967,0.153670892,0.0864851847,0.0156916585,60,2395.54,1916.43188,1916.43188,1916.43188,1916.43188,1916.43188,1.91695535,73.84361,11.3297,4.01313,400,1600,0.001,4,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.903,0.341796875,0.6347656,81.36486
11/08/2024 22:30:00,7.8125,4.74950075,4.6875,12.3076916,0,0.78125,5.056405,7.656174,99.81416,1.24949908,1.08006072,1.13250816,0.969385743,0.00737641659,0.0136848325,59.5,2595.16821,3243.96021,3243.96021,3243.96021,2595.16821,2595.16821,4.45251465,73.84707,11.3302307,4.0126,400,1600,0.001,4,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.926,0.048828125,0.1953125,81.36486
11/08/2024 22:30:01,15.625,9.26682949,0,0,0,0,4.14864445,5.92958,99.81416,1.45249557,1.11049128,0.115623347,0.0343295,0.00409724656,0.0128279226,58.875,3019.37842,3019.37842,3019.37842,2415.50269,2415.50269,2415.50269,2.7298646,73.80117,11.3231888,4.019642,400,1600,0.001,3,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.93100023,0.048828125,0.29296875,81.36486
11/08/2024 22:30:02,17.1875,1.5625,4.76190472,0,0,0,3.91864777,7.92888165,99.81416,1.82533348,1.70517218,1.20983231,0.008403633,0.0093526775,0.0135315331,58.625,3243.96021,3243.96021,3243.96021,2595.16821,2595.16821,2595.16821,4.771626,73.84921,11.3305588,4.012272,400,1600,0.001,2,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.959,0.29296875,0.1953125,81.36486
11/08/2024 22:30:03,3.90625,6.25,8.4615345,0,0,0,3.10297012,6.095441,99.81416,0.989536,1.230569,0.7475695,0.0102381622,0.00677953055,0.0171860326,58.125,3243.96021,3243.96021,2595.16821,2595.16821,2595.16821,2595.16821,3.001878,73.83247,11.3279915,4.014839,400,1600,0.001,1,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.96500015,0.244140625,0.244140625,81.36486
11/08/2024 22:30:04,5.46875,2.34375,5.555558,0,0,0,2.22800374,5.62029934,99.81416,0.967338264,0.878522038,0.5568914,0.005193359,0.00549648376,0.0160187576,57.75,2375.57715,2969.47144,2375.57715,2375.57715,2375.57715,2375.57715,2.42946053,73.87101,11.3339043,4.00892639,400,1600,0.001,0,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.989,0.5859375,0.244140625,81.36486
11/08/2024 22:30:05,7.8125,5.46875,0,0,0,0,2.21354365,5.42516947,99.81416,1.01559842,1.13380194,0.314921,0.0047186655,0.0184047483,0.009322364,57.25,2395.54,2395.54,1916.43188,1916.43188,1916.43188,2375.57715,2.496767,73.84722,11.3302536,4.012577,400,1600,,0,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,4.00300026,0.6347656,0.048828125,81.36486
11/08/2024 22:30:06,14.84375,3.125,0,0,0,0,2.99479365,6.731322,99.81416,1.40192521,1.35865676,0.626367152,0.004564594,0.004595436,0.00903047249,57.125,2969.47144,2969.47144,2375.57715,2375.57715,2375.57715,2375.57715,3.40513968,73.87213,11.3340759,4.00875473,400,1600,,0,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.99800014,0.341796875,0.341796875,81.36486
11/08/2024 22:30:07,29.6875,14.84375,8.4615345,1.53846145,0,0,9.08854,8.534729,99.81416,1.66448247,1.65361941,1.28703022,0.5695835,0.00595473638,0.00700557232,57.5,1397.39832,1397.39832,1397.39832,1397.39832,1397.39832,2375.57715,5.187676,73.20446,11.231636,4.11119461,400,1600,0.001,4,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.982,0.390625,0.390625,81.36486
11/08/2024 22:30:08,3.90625,9.375,7.936507,0,0,0,3.536296,6.93058538,99.81416,1.5371505,1.67635143,0.79254514,0.0488436855,0.004266421,0.0138165224,57.5,2969.47144,2969.47144,2375.57715,2375.57715,2375.57715,2375.57715,4.07297373,73.18335,11.2283974,4.11443329,400,1600,0.001,2,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.97500014,0.390625,0.341796875,81.36486
11/08/2024 22:30:09,11.71875,6.25,0,0,0,0,2.99479365,5.709424,99.81416,1.22211182,1.38161349,0.04970646,0.009988122,0.00428937748,0.0147983516,57.125,3243.96021,3243.96021,3243.96021,2595.16821,2595.16821,2595.16821,2.68250775,73.1472244,11.2228546,4.119976,400,1600,0.001,1,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.9860003,0.048828125,0.6347656,81.36486
11/08/2024 22:30:10,3.125,10.15625,6.45161247,0,0,0,3.28881145,6.470486,99.81416,1.3186816,1.42112887,0.993103147,0.004439784,0.004745976,0.009721596,57.125,3243.96021,3243.96021,2595.16821,2595.16821,2595.16821,2595.16821,3.7518208,73.120224,11.2187119,4.124119,400,1600,0.001,1,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.989,0.048828125,0.29296875,81.36486
11/08/2024 22:30:11,9.375,3.125,0,0,0,0,2.08333135,5.45468569,99.81416,0.945393264,1.24678826,0.007871586,0.00385237555,0.004095045,0.0138169844,56.625,2969.47144,2969.47144,2375.57715,2375.57715,2375.57715,2375.57715,2.22181773,73.09041,11.214138,4.12869263,400,1600,0.001,1,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.99100018,0.048828125,0.29296875,81.36486
11/08/2024 22:30:12,3.125,13.28125,2.272725,3.03030014,0,0,3.61821055,6.72570944,99.81416,1.14717746,1.22312772,0.7187322,0.3395017,0.00537822,0.0101470109,57,2969.47144,2969.47144,2969.47144,2969.47144,2375.57715,2375.57715,3.44406414,73.202446,11.2313271,4.1115036,400,1600,,2,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.99100018,0.048828125,0.29296875,81.36486
11/08/2024 22:30:13,8.59375,14.0625,0,0,0,0,3.77604365,7.35318565,99.81416,1.27140927,1.93147552,0.9106493,0.350947261,0.0111995,0.0109799029,57.125,2595.16821,3243.96021,3243.96021,2595.16821,2595.16821,2595.16821,4.486661,73.13962,11.2216873,4.12114334,400,1600,0.001,3,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.97700024,0.6347656,0.048828125,81.36486
11/08/2024 22:30:14,7.8125,3.90625,1.58730149,0,0,0,2.21767426,5.58901644,99.81416,0.9732948,1.09410679,0.08919871,0.00401338656,0.004473419,0.01646599,56.75,2969.47144,2969.47144,2375.57715,2375.57715,2375.57715,2375.57715,2.18155313,73.18288,11.2283249,4.114506,400,1600,0.001,1,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.96700025,0.78125,0.6347656,81.36486
11/08/2024 22:30:15,6.25,7.03125,0,0,0,0,2.21354365,5.32684,99.81416,0.9767962,0.874946952,0.0137187978,0.004552357,0.004475198,0.009567665,56.375,3243.96021,3243.96021,2595.16821,2595.16821,2595.16821,2595.16821,1.88405728,73.15058,11.22337,4.119461,400,1600,0.001,0,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.97000027,0.048828125,0.68359375,81.36486
11/08/2024 22:30:16,5.46875,7.03125,1.51515007,0,0,0,2.33585835,7.376528,99.81416,1.62626994,1.41895652,0.943524659,0.191141874,0.009769035,0.0159981232,56.5,2969.47144,2969.47144,2969.47144,2375.57715,2375.57715,2375.57715,4.20566,73.16433,11.2254791,4.11735153,400,1600,0.001,2,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.95500016,0.048828125,0.7324219,81.36486
11/08/2024 22:30:17,15.625,5.46875,5.46875,1.5625,0,0,4.6875,7.26708841,99.81416,1.09848225,1.28772259,1.06239009,0.5086527,0.00558423949,0.0146529218,56.5,3243.96021,3243.96021,3243.96021,3243.96021,2595.16821,2595.16821,3.9774847,73.15458,11.2239838,4.118847,1800,1600,,4,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.9380002,0.87890625,0.6347656,81.36486
11/08/2024 22:30:18,6.25,3.125,0,0,0,0,1.5625,6.099007,99.81416,1.40449178,1.12129378,0.127539709,0.123752445,0.00487732,0.008974881,56.5,2969.47144,2969.47144,2375.57715,2375.57715,2375.57715,2375.57715,2.79092956,73.18074,11.2279968,4.114834,400,1600,0.001,2,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.946,0.29296875,0.6347656,81.36486
11/08/2024 22:30:19,9.375,3.90625,0,0,0,0,2.21354365,5.937247,99.81416,1.03823352,1.25608337,0.338888943,0.007735166,0.005842648,0.0156058194,56.125,2395.54,2395.54,1916.43188,1916.43188,1916.43188,1916.43188,2.66238952,73.14675,11.2227821,4.12004852,1800,1600,0.001,2,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.94400024,0.1953125,0.048828125,81.36486
11/08/2024 22:30:20,12.5,3.125,0.78125,0,0,0,2.734375,6.556082,99.81416,1.416108,1.56423938,0.497752935,0.00533082848,0.007292448,0.0160862822,56.125,3243.96021,3243.96021,2595.16821,2595.16821,2595.16821,2595.16821,3.50681,73.15327,11.2237816,4.119049,400,1600,0.001,2,49,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.936,0.244140625,0.048828125,81.36486
