Timestamp,CPU Package Temperature (C),CPU Power Consumption (W),Humidity (%)
2024-11-19 14:40:01,52.625,0.01,22.0
2024-11-19 14:40:03,53.375,0.01,20.0
2024-11-19 14:40:05,52.875,0.01,21.0
2024-11-19 14:40:07,52.375,0.01,22.0
2024-11-19 14:40:09,52.0,0.01,22.0
2024-11-19 14:40:11,52.625,0.01,22.0
2024-11-19 14:40:13,52.25,0.01,22.0
2024-11-19 14:40:15,51.75,0.01,23.0
2024-11-19 14:40:17,51.375,0.01,23.0
2024-11-19 14:40:19,51.125,0.01,24.0
2024-11-19 14:40:21,50.875,0.01,24.0
2024-11-19 14:40:23,50.75,0.01,24.0
2024-11-19 14:40:25,50.5,0.01,25.0
2024-11-19 14:40:27,50.5,0.01,25.0
2024-11-19 14:40:29,50.25,0.01,25.0
2024-11-19 14:40:31,50.0,0.01,25.0
2024-11-19 14:40:33,51.0,0.01,24.0
2024-11-19 14:40:35,50.5,0.01,25.0
2024-11-19 14:40:37,50.0,0.01,25.0
2024-11-19 14:40:39,49.625,0.01,26.0
2024-11-19 14:40:41,49.5,0.01,26.0
2024-11-19 14:40:43,49.125,0.0,27.0
2024-11-19 14:40:45,49.0,0.01,27.0
2024-11-19 14:40:47,48.875,0.01,27.0
2024-11-19 14:40:49,49.125,0.01,27.0
2024-11-19 14:40:51,49.125,0.01,27.0
2024-11-19 14:40:53,52.25,0.09,22.0
2024-11-19 14:40:55,54.375,0.43,20.0
2024-11-19 14:40:57,53.0,0.01,21.0
2024-11-19 14:40:59,52.5,0.01,22.0
2024-11-19 14:41:01,52.125,0.01,22.0
2024-11-19 14:41:03,52.375,0.01,22.0
2024-11-19 14:41:05,51.625,0.01,23.0
2024-11-19 14:41:07,51.0,0.01,24.0
2024-11-19 14:41:09,50.875,0.01,24.0
2024-11-19 14:41:11,50.75,0.01,24.0
2024-11-19 14:41:13,50.75,0.01,24.0
2024-11-19 14:41:15,50.625,0.0,25.0
2024-11-19 14:41:17,50.5,0.01,25.0
2024-11-19 14:41:19,50.75,0.0,24.0
2024-11-19 14:41:21,51.0,0.01,24.0
2024-11-19 14:41:23,51.125,0.01,24.0
2024-11-19 14:41:25,51.0,0.01,24.0
2024-11-19 14:41:27,50.875,0.01,24.0
2024-11-19 14:41:29,50.875,0.01,24.0
2024-11-19 14:41:31,51.125,0.01,24.0
2024-11-19 14:41:33,52.25,0.01,22.0
2024-11-19 14:41:35,52.125,0.01,22.0
2024-11-19 14:41:37,51.875,0.0,23.0
2024-11-19 14:41:39,51.875,0.01,23.0
2024-11-19 14:41:41,51.75,0.01,23.0
2024-11-19 14:41:43,51.75,0.01,23.0
2024-11-19 14:41:45,51.875,0.01,23.0
2024-11-19 14:41:47,51.75,0.01,23.0
2024-11-19 14:41:49,52.25,0.01,22.0
2024-11-19 14:41:51,52.125,0.01,22.0
2024-11-19 14:41:53,52.5,0.01,22.0
2024-11-19 14:41:55,52.5,0.01,22.0
2024-11-19 14:41:57,52.375,0.01,22.0
2024-11-19 14:41:59,52.25,0.01,22.0
2024-11-19 14:42:01,52.375,0.02,22.0
2024-11-19 14:42:03,54.125,0.02,20.0
2024-11-19 14:42:05,57.0,0.01,20.0
2024-11-19 14:42:07,57.125,0.15,20.0
2024-11-19 14:42:09,55.875,0.01,20.0
2024-11-19 14:42:11,54.875,0.01,20.0
2024-11-19 14:42:13,54.25,0.01,20.0
2024-11-19 14:42:15,53.75,0.01,20.0
2024-11-19 14:42:17,53.5,0.01,20.0
2024-11-19 14:42:19,53.25,0.05,21.0
2024-11-19 14:42:21,53.25,0.01,21.0
2024-11-19 14:42:23,53.0,0.01,21.0
2024-11-19 14:42:25,53.125,0.01,21.0
2024-11-19 14:42:27,53.125,0.01,21.0
2024-11-19 14:42:29,53.5,0.01,20.0
2024-11-19 14:42:31,53.625,0.01,20.0
2024-11-19 14:42:33,53.625,0.01,20.0
2024-11-19 14:42:35,54.75,0.01,20.0
2024-11-19 14:42:37,54.5,0.01,20.0
2024-11-19 14:42:39,54.25,0.01,20.0
2024-11-19 14:42:41,54.0,0.01,20.0
2024-11-19 14:42:43,54.0,0.01,20.0
2024-11-19 14:42:45,54.0,0.01,20.0
2024-11-19 14:42:47,55.0,0.01,20.0
2024-11-19 14:42:49,57.125,0.21,20.0
2024-11-19 14:42:51,57.875,0.03,20.0
2024-11-19 14:42:53,58.25,0.02,20.0
2024-11-19 14:42:55,59.875,0.01,20.0
2024-11-19 14:42:57,59.375,0.01,20.0
2024-11-19 14:42:59,60.0,0.02,20.0
2024-11-19 14:43:01,59.125,0.01,20.0
2024-11-19 14:43:03,58.25,0.01,20.0
2024-11-19 14:43:05,58.75,0.61,20.0
2024-11-19 14:43:07,59.375,0.15,20.0
2024-11-19 14:43:09,59.625,0.24,20.0
2024-11-19 14:43:11,59.125,0.01,20.0
2024-11-19 14:43:13,60.5,0.01,20.0
2024-11-19 14:43:16,61.875,0.16,20.0
2024-11-19 14:43:18,60.625,0.01,20.0
2024-11-19 14:43:21,60.625,0.01,20.0
2024-11-19 14:43:24,61.25,0.02,20.0
2024-11-19 14:43:26,61.5,0.01,20.0
2024-11-19 14:43:28,61.5,0.01,20.0
2024-11-19 14:43:30,60.5,0.01,20.0
2024-11-19 14:43:32,59.5,0.01,20.0
2024-11-19 14:43:35,60.25,0.42,20.0
2024-11-19 14:43:37,60.875,0.01,20.0
2024-11-19 14:43:39,60.25,0.01,20.0
2024-11-19 14:43:41,59.5,0.01,20.0
2024-11-19 14:43:43,59.0,0.01,20.0
2024-11-19 14:43:45,58.5,0.01,20.0
2024-11-19 14:43:47,58.375,0.01,20.0
2024-11-19 14:43:48,59.375,0.02,20.0
2024-11-19 14:43:51,61.875,0.56,20.0
2024-11-19 14:43:53,60.75,0.02,20.0
2024-11-19 14:43:55,60.0,0.01,20.0
2024-11-19 14:43:57,59.75,0.01,20.0
2024-11-19 14:43:59,59.625,0.01,20.0
2024-11-19 14:44:01,59.375,0.01,20.0
2024-11-19 14:44:03,58.625,0.01,20.0
2024-11-19 14:44:05,59.75,0.01,20.0
2024-11-19 14:44:07,62.625,0.06,20.0
2024-11-19 14:44:09,62.25,0.01,20.0
2024-11-19 14:44:11,61.125,0.01,20.0
2024-11-19 14:44:13,60.5,0.01,20.0
2024-11-19 14:44:15,60.375,0.01,20.0
2024-11-19 14:44:17,60.625,0.01,20.0
2024-11-19 14:44:19,60.25,0.01,20.0
2024-11-19 14:44:23,62.75,0.35,20.0
2024-11-19 14:44:25,62.125,0.01,20.0
2024-11-19 14:44:28,63.375,0.15,20.0
2024-11-19 14:44:30,62.25,0.01,20.0
2024-11-19 14:44:33,63.25,0.05,20.0
2024-11-19 14:44:35,62.625,0.01,20.0
2024-11-19 14:44:37,62.375,0.01,20.0
2024-11-19 14:44:39,61.625,0.0,20.0
2024-11-19 14:44:41,61.25,0.01,20.0
2024-11-19 14:44:43,61.125,0.01,20.0
2024-11-19 14:44:47,63.375,0.4,20.0
2024-11-19 14:44:49,62.625,0.02,20.0
2024-11-19 14:44:51,62.0,0.01,20.0
2024-11-19 14:44:54,63.25,0.02,20.0
2024-11-19 14:44:56,63.25,0.01,20.0
2024-11-19 14:44:58,62.75,0.02,20.0
2024-11-19 14:45:00,62.0,0.01,20.0
2024-11-19 14:45:02,61.5,0.01,20.0
2024-11-19 14:45:04,61.0,0.01,20.0
2024-11-19 14:45:06,61.25,0.01,20.0
2024-11-19 14:45:08,64.25,0.01,20.0
2024-11-19 14:45:11,63.5,0.01,20.0
2024-11-19 14:45:12,62.75,0.01,20.0
2024-11-19 14:45:15,64.25,0.43,20.0
2024-11-19 14:45:17,63.375,0.01,20.0
2024-11-19 14:45:19,62.25,0.01,20.0
2024-11-19 14:45:21,61.625,0.01,20.0
2024-11-19 14:45:23,60.875,0.01,20.0
2024-11-19 14:45:25,60.25,0.01,20.0
2024-11-19 14:45:28,59.75,0.01,20.0
2024-11-19 14:45:30,59.625,0.01,20.0
2024-11-19 14:45:32,59.0,0.01,20.0
2024-11-19 14:45:34,58.25,0.01,20.0
2024-11-19 14:45:36,60.625,0.13,20.0
2024-11-19 14:45:38,59.5,0.01,20.0
2024-11-19 14:45:40,58.5,0.0,20.0
2024-11-19 14:45:43,57.75,0.01,20.0
2024-11-19 14:45:44,57.0,0.01,20.0
2024-11-19 14:45:46,56.625,0.01,20.0
2024-11-19 14:45:49,58.875,0.3,20.0
2024-11-19 14:45:51,58.75,0.01,20.0
2024-11-19 14:45:53,58.375,0.19,20.0
2024-11-19 14:45:55,58.125,0.01,20.0
2024-11-19 14:45:57,57.5,0.01,20.0
2024-11-19 14:45:59,59.125,0.01,20.0
2024-11-19 14:46:01,58.75,0.01,20.0
2024-11-19 14:46:03,59.375,0.45,20.0
2024-11-19 14:46:05,59.0,0.06,20.0
2024-11-19 14:46:07,59.0,0.35,20.0
2024-11-19 14:46:11,59.0,1.02,20.0
2024-11-19 14:46:12,58.5,0.06,20.0
2024-11-19 14:46:16,58.5,0.89,20.0
2024-11-19 14:46:18,57.5,0.01,20.0
2024-11-19 14:46:19,56.625,0.01,20.0
2024-11-19 14:46:21,55.625,0.01,20.0
2024-11-19 14:46:24,55.75,0.01,20.0
2024-11-19 14:46:26,57.125,0.01,20.0
2024-11-19 14:46:28,56.75,0.01,20.0
2024-11-19 14:46:30,55.75,0.01,20.0
2024-11-19 14:46:32,54.625,0.01,20.0
2024-11-19 14:46:34,53.75,0.01,20.0
2024-11-19 14:46:36,53.125,0.01,21.0
2024-11-19 14:46:38,55.25,0.01,20.0
2024-11-19 14:46:40,54.125,0.01,20.0
2024-11-19 14:46:42,54.625,0.01,20.0
2024-11-19 14:46:46,55.0,0.02,20.0
2024-11-19 14:46:48,54.875,0.02,20.0
2024-11-19 14:46:51,54.875,0.17,20.0
2024-11-19 14:46:53,54.25,0.01,20.0
2024-11-19 14:46:55,53.875,0.9,20.0
2024-11-19 14:46:57,54.625,0.03,20.0
2024-11-19 14:46:59,55.25,0.07,20.0
2024-11-19 14:47:03,56.125,0.56,20.0
2024-11-19 14:47:05,56.25,0.01,20.0
2024-11-19 14:47:08,56.125,0.51,20.0
2024-11-19 14:47:10,55.375,0.01,20.0
2024-11-19 14:47:12,54.625,0.01,20.0
2024-11-19 14:47:14,53.625,0.01,20.0
2024-11-19 14:47:16,53.375,0.33,20.0
2024-11-19 14:47:18,52.5,0.01,22.0
2024-11-19 14:47:20,51.875,0.01,23.0
2024-11-19 14:47:23,53.625,0.16,20.0
2024-11-19 14:47:25,52.875,0.01,21.0
2024-11-19 14:47:27,52.0,0.02,22.0
2024-11-19 14:47:31,53.75,0.13,20.0
2024-11-19 14:47:33,53.125,0.01,21.0
2024-11-19 14:47:36,54.625,0.13,20.0
2024-11-19 14:47:37,53.875,0.01,20.0
2024-11-19 14:47:40,54.875,0.01,20.0
2024-11-19 14:47:42,54.25,0.01,20.0
2024-11-19 14:47:44,53.75,0.01,20.0
2024-11-19 14:47:46,55.125,0.01,20.0
2024-11-19 14:47:48,54.0,0.01,20.0
2024-11-19 14:47:50,53.25,0.01,21.0
2024-11-19 14:47:52,53.125,0.01,21.0
2024-11-19 14:47:56,55.5,0.06,20.0
2024-11-19 14:47:58,54.75,0.01,20.0
2024-11-19 14:48:00,53.875,0.01,20.0
2024-11-19 14:48:02,53.5,0.01,20.0
2024-11-19 14:48:04,53.0,0.01,21.0
2024-11-19 14:48:06,52.75,0.01,21.0
2024-11-19 14:48:08,52.375,0.01,22.0
2024-11-19 14:48:10,54.125,0.01,20.0
2024-11-19 14:48:12,54.375,0.01,20.0
2024-11-19 14:48:14,53.875,0.01,20.0
2024-11-19 14:48:16,54.625,0.0,20.0
2024-11-19 14:48:18,55.25,0.01,20.0
2024-11-19 14:48:20,55.5,0.01,20.0
2024-11-19 14:48:22,54.75,0.01,20.0
2024-11-19 14:48:24,54.875,0.01,20.0
2024-11-19 14:48:26,54.375,0.01,20.0
2024-11-19 14:48:28,54.375,0.01,20.0
2024-11-19 14:48:30,54.125,0.01,20.0
2024-11-19 14:48:32,53.625,0.01,20.0
2024-11-19 14:48:34,53.5,0.01,20.0
2024-11-19 14:48:36,53.375,0.01,20.0
2024-11-19 14:48:38,53.125,0.01,21.0
2024-11-19 14:48:40,56.0,0.01,20.0
2024-11-19 14:48:42,56.75,0.01,20.0
2024-11-19 14:48:44,56.5,0.01,20.0
2024-11-19 14:48:46,55.875,0.01,20.0
2024-11-19 14:48:48,55.875,0.01,20.0
2024-11-19 14:48:50,55.5,0.01,20.0
2024-11-19 14:48:52,55.375,0.02,20.0
2024-11-19 14:48:54,55.125,0.01,20.0
2024-11-19 14:48:56,54.625,0.01,20.0
2024-11-19 14:48:58,54.25,0.01,20.0
2024-11-19 14:49:00,53.875,0.01,20.0
2024-11-19 14:49:02,53.75,0.01,20.0
2024-11-19 14:49:04,53.625,0.01,20.0
2024-11-19 14:49:06,53.625,0.01,20.0
2024-11-19 14:49:08,54.0,0.01,20.0
2024-11-19 14:49:10,53.875,0.01,20.0
2024-11-19 14:49:12,54.875,0.01,20.0
2024-11-19 14:49:14,56.875,0.02,20.0
2024-11-19 14:49:16,57.25,0.01,20.0
2024-11-19 14:49:18,57.875,0.01,20.0
2024-11-19 14:49:20,57.0,0.01,20.0
2024-11-19 14:49:22,56.75,0.01,20.0
2024-11-19 14:49:24,56.875,0.01,20.0
2024-11-19 14:49:26,57.0,0.01,20.0
2024-11-19 14:49:28,56.625,0.02,20.0
2024-11-19 14:49:30,56.875,0.01,20.0
2024-11-19 14:49:32,56.375,0.01,20.0
2024-11-19 14:49:34,56.125,0.01,20.0
2024-11-19 14:49:36,56.0,0.01,20.0
2024-11-19 14:49:38,55.75,0.01,20.0
2024-11-19 14:49:40,59.25,0.01,20.0
2024-11-19 14:49:41,59.25,0.01,20.0
2024-11-19 14:49:41,59.25,0.01,20.0
2024-11-19 14:49:42,58.5,0.01,20.0
2024-11-19 14:49:43,58.5,0.01,20.0
2024-11-19 14:49:43,58.5,0.01,20.0
2024-11-19 14:49:44,58.125,0.01,20.0
2024-11-19 14:49:45,58.125,0.01,20.0
2024-11-19 14:49:45,58.125,0.01,20.0
2024-11-19 14:49:46,58.375,0.01,20.0
2024-11-19 14:49:47,58.375,0.01,20.0
2024-11-19 14:49:47,58.375,0.01,20.0
2024-11-19 14:49:48,58.375,0.01,20.0
2024-11-19 14:49:49,58.375,0.01,20.0
2024-11-19 14:49:49,58.375,0.01,20.0
2024-11-19 14:49:50,58.125,0.01,20.0
2024-11-19 14:49:51,58.125,0.01,20.0
2024-11-19 14:49:51,58.125,0.01,20.0
2024-11-19 14:49:52,58.0,0.01,20.0
2024-11-19 14:49:53,58.0,0.01,20.0
2024-11-19 14:49:53,58.0,0.01,20.0
2024-11-19 14:49:54,57.875,0.01,20.0
2024-11-19 14:49:55,57.875,0.01,20.0
2024-11-19 14:49:55,57.875,0.01,20.0
2024-11-19 14:49:56,57.75,0.01,20.0
2024-11-19 14:49:57,57.75,0.01,20.0
2024-11-19 14:49:57,57.75,0.01,20.0
2024-11-19 14:49:58,57.875,0.01,20.0
2024-11-19 14:49:59,57.875,0.01,20.0
2024-11-19 14:49:59,57.875,0.01,20.0
2024-11-19 14:50:00,57.75,0.01,20.0
2024-11-19 14:50:01,57.75,0.01,20.0
2024-11-19 14:50:01,57.75,0.01,20.0
2024-11-19 14:50:02,57.875,0.01,20.0
2024-11-19 14:50:03,57.875,0.01,20.0
2024-11-19 14:50:03,57.875,0.01,20.0
2024-11-19 14:50:04,57.875,0.01,20.0
2024-11-19 14:50:05,57.875,0.01,20.0
2024-11-19 14:50:05,57.875,0.01,20.0
2024-11-19 14:50:06,57.875,0.01,20.0
2024-11-19 14:50:07,57.875,0.01,20.0
2024-11-19 14:50:07,57.875,0.01,20.0
2024-11-19 14:50:08,58.125,0.01,20.0
2024-11-19 14:50:09,58.125,0.01,20.0
2024-11-19 14:50:09,58.125,0.01,20.0
2024-11-19 14:50:10,59.75,0.02,20.0
2024-11-19 14:50:11,59.75,0.02,20.0
2024-11-19 14:50:11,59.75,0.02,20.0
2024-11-19 14:50:12,60.5,0.01,20.0
2024-11-19 14:50:13,60.5,0.01,20.0
2024-11-19 14:50:13,60.5,0.01,20.0
2024-11-19 14:50:14,60.0,0.01,20.0
2024-11-19 14:50:15,60.0,0.01,20.0
2024-11-19 14:50:15,60.0,0.01,20.0
2024-11-19 14:50:16,59.25,0.01,20.0
2024-11-19 14:50:17,59.25,0.01,20.0
2024-11-19 14:50:17,59.25,0.01,20.0
2024-11-19 14:50:18,59.0,0.01,20.0
2024-11-19 14:50:19,59.0,0.01,20.0
2024-11-19 14:50:19,59.0,0.01,20.0
2024-11-19 14:50:20,59.375,0.01,20.0
2024-11-19 14:50:21,59.375,0.01,20.0
2024-11-19 14:50:21,59.375,0.01,20.0
2024-11-19 14:50:22,59.875,0.09,20.0
2024-11-19 14:50:23,59.875,0.09,20.0
2024-11-19 14:50:23,59.875,0.09,20.0
2024-11-19 14:50:24,59.75,0.01,20.0
2024-11-19 14:50:25,59.75,0.01,20.0
2024-11-19 14:50:25,59.75,0.01,20.0
2024-11-19 14:50:26,59.375,0.01,20.0
2024-11-19 14:50:27,59.375,0.01,20.0
2024-11-19 14:50:27,59.375,0.01,20.0
2024-11-19 14:50:28,59.25,0.01,20.0
2024-11-19 14:50:29,59.25,0.01,20.0
2024-11-19 14:50:29,59.25,0.01,20.0
2024-11-19 14:50:30,59.625,0.01,20.0
2024-11-19 14:50:31,59.625,0.01,20.0
2024-11-19 14:50:31,59.625,0.01,20.0
2024-11-19 14:50:32,60.25,0.06,20.0
2024-11-19 14:50:33,60.25,0.06,20.0
2024-11-19 14:50:33,60.25,0.06,20.0
2024-11-19 14:50:34,60.0,0.01,20.0
2024-11-19 14:50:35,60.0,0.01,20.0
2024-11-19 14:50:35,60.0,0.01,20.0
2024-11-19 14:50:36,60.125,0.01,20.0
2024-11-19 14:50:37,60.125,0.01,20.0
2024-11-19 14:50:37,60.125,0.01,20.0
2024-11-19 14:50:38,60.0,0.01,20.0
2024-11-19 14:50:39,60.0,0.01,20.0
2024-11-19 14:50:39,60.0,0.01,20.0
2024-11-19 14:50:40,59.875,0.01,20.0
2024-11-19 14:50:41,59.875,0.01,20.0
2024-11-19 14:50:41,59.875,0.01,20.0
2024-11-19 14:50:42,60.625,0.01,20.0
2024-11-19 14:50:43,60.625,0.01,20.0
2024-11-19 14:50:43,60.625,0.01,20.0
2024-11-19 14:50:44,60.375,0.01,20.0
2024-11-19 14:50:45,60.375,0.01,20.0
2024-11-19 14:50:45,60.375,0.01,20.0
2024-11-19 14:50:46,60.375,0.01,20.0
2024-11-19 14:50:47,60.375,0.01,20.0
2024-11-19 14:50:47,60.375,0.01,20.0
2024-11-19 14:50:48,60.25,0.01,20.0
2024-11-19 14:50:49,60.25,0.01,20.0
2024-11-19 14:50:49,60.25,0.01,20.0
2024-11-19 14:50:50,60.875,0.01,20.0
2024-11-19 14:50:51,60.875,0.01,20.0
2024-11-19 14:50:51,60.875,0.01,20.0
2024-11-19 14:50:52,61.875,0.01,20.0
2024-11-19 14:50:53,61.875,0.01,20.0
2024-11-19 14:50:53,61.875,0.01,20.0
2024-11-19 14:50:54,62.875,0.01,20.0
2024-11-19 14:50:55,62.875,0.01,20.0
2024-11-19 14:50:55,62.875,0.01,20.0
2024-11-19 14:50:56,62.125,0.01,20.0
2024-11-19 14:50:57,62.125,0.01,20.0
2024-11-19 14:50:57,62.125,0.01,20.0
2024-11-19 14:50:58,61.75,0.02,20.0
2024-11-19 14:50:59,61.75,0.02,20.0
2024-11-19 14:50:59,61.75,0.02,20.0
2024-11-19 14:51:00,61.875,0.02,20.0
2024-11-19 14:51:01,61.875,0.02,20.0
2024-11-19 14:51:01,61.875,0.02,20.0
2024-11-19 14:51:02,61.5,0.01,20.0
2024-11-19 14:51:03,61.5,0.01,20.0
2024-11-19 14:51:03,61.5,0.01,20.0
2024-11-19 14:51:04,61.75,0.29,20.0
2024-11-19 14:51:05,61.75,0.29,20.0
2024-11-19 14:51:05,61.75,0.29,20.0
2024-11-19 14:51:06,61.375,0.01,20.0
2024-11-19 14:51:07,61.375,0.01,20.0
2024-11-19 14:51:07,61.375,0.01,20.0
2024-11-19 14:51:08,61.0,0.01,20.0
2024-11-19 14:51:09,61.0,0.01,20.0
2024-11-19 14:51:09,61.0,0.01,20.0
2024-11-19 14:51:10,60.75,0.01,20.0
2024-11-19 14:51:11,60.75,0.01,20.0
2024-11-19 14:51:11,60.75,0.01,20.0
2024-11-19 14:51:12,62.125,0.01,20.0
2024-11-19 14:51:13,62.125,0.01,20.0
2024-11-19 14:51:13,62.125,0.01,20.0
2024-11-19 14:51:14,61.625,0.01,20.0
2024-11-19 14:51:15,61.625,0.01,20.0
2024-11-19 14:51:15,61.625,0.01,20.0
2024-11-19 14:51:16,61.25,0.01,20.0
2024-11-19 14:51:17,61.25,0.01,20.0
2024-11-19 14:51:17,61.25,0.01,20.0
2024-11-19 14:51:18,61.625,0.01,20.0
2024-11-19 14:51:19,61.625,0.01,20.0
2024-11-19 14:51:19,61.625,0.01,20.0
2024-11-19 14:51:20,,0.0,
2024-11-19 14:51:20,,0.0,
2024-11-19 14:51:20,,0.0,
2024-11-19 14:51:22,,0.0,
2024-11-19 14:51:22,,0.0,
2024-11-19 14:51:22,,0.0,
2024-11-19 14:51:24,,0.0,
2024-11-19 14:51:24,,0.0,
2024-11-19 14:51:24,,0.0,
2024-11-19 14:51:26,,0.0,
2024-11-19 14:51:26,,0.0,
2024-11-19 14:51:26,,0.0,
2024-11-19 14:51:28,,0.0,
2024-11-19 14:51:28,,0.0,
2024-11-19 14:51:29,,0.0,
2024-11-19 14:51:30,64.875,0.04,20.0
2024-11-19 14:51:31,64.25,0.01,20.0
2024-11-19 14:51:31,64.25,0.01,20.0
2024-11-19 14:51:32,64.25,0.01,20.0
2024-11-19 14:51:33,63.875,0.01,20.0
2024-11-19 14:51:33,63.875,0.01,20.0
2024-11-19 14:51:34,63.75,0.01,20.0
2024-11-19 14:51:35,63.75,0.01,20.0
2024-11-19 14:51:35,63.375,0.31,20.0
2024-11-19 14:51:36,63.25,0.01,20.0
2024-11-19 14:51:37,62.625,0.01,20.0
2024-11-19 14:51:37,62.625,0.01,20.0
2024-11-19 14:51:38,62.375,0.01,20.0
2024-11-19 14:51:39,62.0,0.02,20.0
2024-11-19 14:51:39,62.0,0.02,20.0
2024-11-19 14:51:40,61.875,0.02,20.0
2024-11-19 14:51:41,61.875,0.02,20.0
2024-11-19 14:51:41,61.375,0.01,20.0
2024-11-19 14:51:42,61.375,0.03,20.0
2024-11-19 14:51:43,61.25,0.01,20.0
2024-11-19 14:51:43,61.25,0.01,20.0
2024-11-19 14:51:44,61.125,0.03,20.0
2024-11-19 14:51:45,61.125,0.03,20.0
2024-11-19 14:51:45,60.625,0.02,20.0
2024-11-19 14:51:49,61.75,0.01,20.0
2024-11-19 14:51:51,60.75,0.01,20.0
2024-11-19 14:51:53,59.625,0.01,20.0
2024-11-19 14:51:55,58.875,0.01,20.0
2024-11-19 14:51:57,58.75,0.01,20.0
2024-11-19 14:51:59,58.375,0.03,20.0
2024-11-19 14:52:01,57.625,0.01,20.0
2024-11-19 14:52:03,58.625,0.01,20.0
2024-11-19 14:52:05,58.5,0.19,20.0
2024-11-19 14:52:07,58.75,0.02,20.0
2024-11-19 14:52:09,58.625,0.48,20.0
2024-11-19 14:52:11,57.625,0.01,20.0
2024-11-19 14:52:13,57.125,0.01,20.0
2024-11-19 14:52:15,56.25,0.03,20.0
2024-11-19 14:52:17,55.375,0.01,20.0
2024-11-19 14:52:19,55.0,0.01,20.0
2024-11-19 14:52:21,54.25,0.01,20.0
2024-11-19 14:52:23,53.875,0.01,20.0
2024-11-19 14:52:25,53.5,0.01,20.0
2024-11-19 14:52:27,53.25,0.01,21.0
2024-11-19 14:52:29,53.25,0.01,21.0
2024-11-19 14:52:31,53.75,0.01,20.0
2024-11-19 14:52:33,54.125,0.02,20.0
2024-11-19 14:52:35,53.875,0.01,20.0
2024-11-19 14:52:37,53.25,0.01,21.0
2024-11-19 14:52:39,52.75,0.02,21.0
2024-11-19 14:52:41,52.5,0.01,22.0
2024-11-19 14:52:43,52.625,0.01,22.0
2024-11-19 14:52:45,52.375,0.01,22.0
2024-11-19 14:52:47,51.875,0.01,23.0
2024-11-19 14:52:49,51.5,0.01,23.0
2024-11-19 14:52:51,51.25,0.01,24.0
2024-11-19 14:52:53,50.875,0.01,24.0
2024-11-19 14:52:55,50.625,0.01,25.0
2024-11-19 14:52:57,50.5,0.01,25.0
2024-11-19 14:52:59,50.5,0.01,25.0
2024-11-19 14:53:01,50.125,0.01,25.0
2024-11-19 14:53:03,50.875,0.01,24.0
2024-11-19 14:53:05,50.875,0.01,24.0
2024-11-19 14:53:07,50.5,0.01,25.0
2024-11-19 14:53:09,50.125,0.01,25.0
2024-11-19 14:53:11,50.125,0.01,25.0
2024-11-19 14:53:13,50.125,0.01,25.0
2024-11-19 14:53:15,50.625,0.01,25.0
2024-11-19 14:53:17,50.0,0.01,25.0
2024-11-19 14:53:19,49.5,0.01,26.0
2024-11-19 14:53:21,49.25,0.01,27.0
2024-11-19 14:53:23,49.25,0.01,27.0
2024-11-19 14:53:25,48.875,0.01,27.0
2024-11-19 14:53:27,48.875,0.01,27.0
2024-11-19 14:53:29,48.625,0.01,28.0
2024-11-19 14:53:31,48.625,0.01,28.0
2024-11-19 14:53:33,48.875,0.01,27.0
2024-11-19 14:53:35,49.125,0.01,27.0
2024-11-19 14:53:37,49.5,0.01,26.0
2024-11-19 14:53:39,50.375,0.01,25.0
2024-11-19 14:53:41,50.25,0.01,25.0
2024-11-19 14:53:43,50.25,0.01,25.0
2024-11-19 14:53:45,53.0,0.48,21.0
2024-11-19 14:53:47,52.25,0.01,22.0
2024-11-19 14:53:49,51.625,0.01,23.0
2024-11-19 14:53:51,51.0,0.01,24.0
2024-11-19 14:53:53,51.5,0.02,23.0
2024-11-19 14:53:55,51.375,0.03,23.0
2024-11-19 14:53:57,51.25,0.01,24.0
2024-11-19 14:53:59,51.0,0.01,24.0
2024-11-19 14:54:01,51.5,0.01,23.0
2024-11-19 14:54:03,52.0,0.27,22.0
2024-11-19 14:54:05,51.625,0.01,23.0
2024-11-19 14:54:07,51.5,0.01,23.0
2024-11-19 14:54:09,52.625,0.01,22.0
2024-11-19 14:54:11,52.75,0.01,21.0
2024-11-19 14:54:13,52.5,0.01,22.0
2024-11-19 14:54:15,53.75,0.02,20.0
2024-11-19 14:54:17,53.0,0.01,21.0
2024-11-19 14:54:19,52.625,0.02,22.0
2024-11-19 14:54:21,52.75,0.01,21.0
2024-11-19 14:54:23,53.875,0.01,20.0
2024-11-19 14:54:25,53.375,0.03,20.0
2024-11-19 14:54:27,53.0,0.01,21.0
2024-11-19 14:54:29,52.625,0.01,22.0
2024-11-19 14:54:31,52.375,0.01,22.0
2024-11-19 14:54:33,53.125,0.5,21.0
2024-11-19 14:54:35,53.125,0.06,21.0
2024-11-19 14:54:37,52.75,0.01,21.0
2024-11-19 14:54:39,52.5,0.01,22.0
2024-11-19 14:54:41,52.5,0.01,22.0
2024-11-19 14:54:43,53.625,0.01,20.0
2024-11-19 14:54:45,54.625,0.01,20.0
2024-11-19 14:54:47,54.375,0.01,20.0
2024-11-19 14:54:49,53.75,0.01,20.0
2024-11-19 14:54:51,53.625,0.01,20.0
2024-11-19 14:54:53,53.375,0.01,20.0
2024-11-19 14:54:55,53.25,0.01,21.0
2024-11-19 14:54:57,53.375,0.01,20.0
2024-11-19 14:54:59,53.25,0.01,21.0
2024-11-19 14:55:01,53.25,0.01,21.0
2024-11-19 14:55:03,53.25,0.01,21.0
