Timestamp,CPU Package Temperature (C),CPU Power Consumption (W),Humidity (%),Water Level,Microphone Decibel Level (dB)
2024-11-21 15:22:56,20.5,0.01,59.8,0.0,-5.79
2024-11-21 15:22:57,20.5,0.01,59.8,0.0,-5.79
2024-11-21 15:22:58,20.5,0.01,59.8,0.0,-5.79
2024-11-21 15:22:59,20.5,0.01,59.8,0.0,-5.79
2024-11-21 15:23:00,20.5,0.01,59.8,0.0,-5.79
2024-11-21 15:23:01,20.5,0.01,59.9,0.0,-5.79
2024-11-21 15:23:02,20.5,0.01,59.9,0.0,-5.79
2024-11-21 15:23:03,20.5,0.01,59.9,0.0,-5.79
2024-11-21 15:23:04,20.5,0.01,59.9,0.0,-5.79
2024-11-21 15:23:05,20.5,0.01,59.9,0.0,-5.79
2024-11-21 15:23:06,20.5,0.01,59.9,0.0,-5.79
2024-11-21 15:23:07,20.5,0.01,59.9,0.0,-5.79
2024-11-21 15:23:08,20.5,0.01,59.9,0.0,-5.79
2024-11-21 15:23:09,20.5,0.01,59.9,0.0,-5.79
2024-11-21 15:23:10,20.5,0.01,59.9,0.0,-5.79
2024-11-21 15:23:11,20.5,0.01,59.9,0.0,-5.79
2024-11-21 15:23:12,20.5,0.01,59.9,0.0,-5.79
2024-11-21 15:23:13,20.5,0.01,60.0,0.0,-5.79
2024-11-21 15:23:14,20.5,0.01,60.0,0.0,-5.79
2024-11-21 15:23:15,20.5,0.01,60.0,0.0,-5.79
2024-11-21 15:23:16,20.5,0.01,60.0,0.0,-5.79
2024-11-21 15:23:17,20.5,0.01,60.0,0.0,-5.79
2024-11-21 15:23:18,20.5,0.01,60.0,0.0,-5.79
2024-11-21 15:23:19,20.5,0.01,60.0,0.0,-5.79
2024-11-21 15:23:20,20.5,0.01,60.0,0.0,-5.79
2024-11-21 15:23:21,20.4,0.01,60.0,0.0,-5.79
2024-11-21 15:23:22,20.4,0.01,60.0,0.0,-5.79
